survey_type,province,city,county,gender,nationality,religion,religion_freq,edu,income,political,floor_area,height_cm,weight_jin,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,work_exper,work_status,work_yr,work_type,work_manage,family_income,family_m,family_status,house,car,marital,status_peer,status_3_before,view,inc_ability,age,target
1,15,40,71,2,1,1,1,4,30000,4,85.0,161,110,4,5,5,1,3,4,2,3,5,5,,,,,56400.0,3,3,1,2,3,2,2,4,3,66,0
2,15,40,71,1,1,1,1,3,20000,1,30.0,165,138,5,4,4,1,3,2,3,4,3,1,3.0,24.0,1.0,3.0,20000.0,4,2,-1,1,3,2,2,4,3,38,1
1,12,34,64,2,1,1,2,12,60000,1,120.0,165,104,5,5,5,2,3,3,3,2,5,1,3.0,2.0,1.0,3.0,250000.0,4,3,1,2,1,2,2,4,2,25,1
2,10,28,51,1,1,1,1,6,15000,1,70.0,172,140,4,4,4,1,3,5,1,4,3,1,3.0,4.0,1.0,3.0,15000.0,1,2,1,2,1,3,3,3,2,25,0
1,7,18,34,2,1,1,1,12,50000,1,70.0,165,120,5,5,4,2,3,4,4,4,4,1,3.0,4.0,1.0,3.0,-2.0,1,3,0,2,1,2,1,4,2,27,1
2,23,68,108,2,1,1,1,3,5000,1,65.0,155,120,2,1,2,1,5,4,1,2,4,3,,,,,20000.0,3,2,2,1,3,3,1,3,2,46,1
1,3,6,13,2,1,1,1,4,20000,1,40.0,160,110,4,4,4,1,2,2,1,2,4,1,3.0,20.0,1.0,2.0,50000.0,2,3,1,2,3,3,1,4,2,41,0
2,17,50,83,1,1,1,6,4,30000,1,285.0,173,189,4,5,5,1,3,4,1,1,3,1,4.0,5.0,1.0,3.0,10000.0,6,3,2,2,3,2,2,3,2,24,1
1,1,1,6,1,1,1,1,6,36000,1,79.0,172,160,4,4,4,5,2,3,1,4,3,1,3.0,25.0,2.0,3.0,70000.0,2,3,1,2,3,2,2,4,3,55,0
1,1,1,5,2,1,1,1,12,60000,4,80.0,150,120,3,4,4,2,4,4,3,4,6,5,,,,,120000.0,2,3,1,2,3,2,2,3,3,80,1
1,17,50,83,1,1,1,1,3,0,1,150.0,172,130,5,4,3,2,4,3,1,2,5,1,-8.0,2.0,2.0,4.0,-3.0,8,3,3,2,3,3,3,3,-8,25,1
1,26,75,115,1,1,1,1,7,84000,1,102.0,170,120,3,4,4,2,3,4,4,4,4,1,3.0,-2.0,1.0,2.0,-3.0,3,3,-3,2,3,2,2,3,2,48,1
1,15,39,70,2,1,1,1,1,3400,1,150.0,155,110,2,1,3,1,1,1,1,3,5,4,,,,,3400.0,1,2,1,2,7,2,2,3,1,87,1
2,31,87,130,1,3,1,1,4,20000,1,120.0,178,140,5,4,4,1,2,3,1,4,4,1,5.0,11.0,1.0,3.0,60000.0,7,3,1,2,3,2,2,3,2,27,1
1,12,32,60,2,1,1,1,10,24000,1,40.0,161,98,4,3,5,2,3,3,3,3,3,1,3.0,6.0,1.0,3.0,24000.0,1,2,0,2,1,2,2,4,3,28,1
2,2,3,10,1,4,0,3,3,8000,1,150.0,165,120,3,3,4,1,3,2,1,3,4,3,,,,,80000.0,2,2,1,2,3,3,2,4,2,69,1
1,15,39,70,2,1,1,1,1,10000,1,160.0,157,108,5,4,4,1,3,3,1,3,4,5,,,,,50000.0,2,2,1,2,3,3,3,3,2,45,1
2,22,65,104,2,8,1,1,3,10000,1,90.0,147,103,2,2,2,1,3,4,2,3,1,2,,,,,60000.0,3,2,1,2,7,3,2,4,3,54,0
1,4,7,15,1,1,1,1,4,50000,1,7.0,170,140,3,4,5,1,3,2,1,3,4,1,5.0,24.0,1.0,2.0,80000.0,2,3,1,2,3,2,1,3,2,40,1
2,22,67,107,2,8,1,6,1,0,1,180.0,157,95,2,5,3,1,4,4,1,2,10,4,,,,,36000.0,3,2,1,2,3,3,2,2,3,47,0
1,10,27,50,2,1,1,1,1,2000,1,80.0,160,110,4,4,4,1,2,2,1,2,4,3,,,,,5000.0,3,3,1,2,3,3,2,4,2,51,1
2,31,87,130,2,3,1,1,3,50000,1,130.0,165,105,5,4,4,1,2,5,1,4,6,5,,,,,130000.0,3,4,1,1,3,1,1,4,2,63,1
2,9,23,45,1,1,1,1,3,24000,1,70.0,168,140,3,3,4,2,2,4,1,4,4,1,3.0,30.0,1.0,2.0,30000.0,2,3,2,2,3,2,1,4,2,70,1
1,1,1,3,2,1,1,1,4,35000,1,48.6,158,130,2,2,2,2,4,4,1,2,4,5,,,,,70000.0,4,2,1,2,7,3,3,4,3,64,0
1,5,8,23,2,1,0,8,4,22000,1,44.0,155,50,3,3,3,2,3,3,1,2,3,5,,,,,22000.0,1,3,0,2,7,2,2,4,-8,62,1
1,21,63,99,2,1,1,1,4,40000,1,70.0,165,130,4,4,5,1,2,3,2,2,3,1,2.0,6.0,1.0,4.0,100000.0,3,3,1,2,3,3,1,-8,3,35,0
2,15,40,71,1,1,1,1,7,50000,4,200.0,175,125,3,4,5,5,2,4,2,2,6,5,,,,,170000.0,1,4,1,2,3,1,2,2,3,79,1
1,19,59,95,1,1,1,1,6,120000,4,75.0,171,115,4,5,5,1,2,3,3,3,7,1,3.0,15.0,1.0,2.0,150000.0,4,3,1,2,3,3,1,4,2,34,1
2,29,82,124,2,1,1,1,3,8000,1,80.0,150,102,3,3,3,1,3,3,1,3,3,3,,,,,15000.0,2,2,1,2,3,3,2,3,-8,60,0
1,1,1,8,2,1,1,1,4,36000,1,15.0,164,100,5,5,5,2,2,1,1,2,5,5,,,,,72000.0,2,2,1,2,3,3,2,3,3,64,1
2,22,66,105,1,1,1,1,6,20000,1,90.0,165,130,4,5,4,1,2,4,3,4,5,1,2.0,14.0,1.0,4.0,20000.0,5,3,1,1,3,3,1,4,3,40,1
1,7,18,38,1,1,1,1,6,80000,4,127.0,175,140,2,4,4,5,3,4,3,4,6,5,,,,,100000.0,2,3,1,2,3,2,3,4,2,60,1
2,5,10,26,2,1,1,1,4,15000,1,95.0,160,130,3,4,4,1,3,2,2,4,5,4,,,,,50000.0,3,3,1,2,3,2,2,4,2,41,1
1,19,57,93,2,1,1,1,4,0,1,123.0,165,122,3,2,3,1,3,4,1,1,5,5,,,,,100000.0,4,3,1,2,3,2,2,4,3,44,0
2,9,21,43,2,1,0,2,3,20000,1,100.0,155,100,2,3,3,1,2,4,1,2,3,3,,,,,40000.0,2,3,1,2,3,2,2,3,2,53,0
2,18,52,85,1,1,1,1,4,40000,1,200.0,178,140,4,4,4,1,2,5,1,4,4,2,,,,,70000.0,4,3,1,2,3,2,2,3,2,45,1
2,29,84,127,1,1,1,1,3,25000,1,60.0,163,122,2,2,3,5,2,4,3,3,6,5,,,,,50000.0,2,3,1,2,3,2,2,5,2,68,1
1,27,80,120,2,1,1,1,1,660,1,75.0,158,90,2,2,3,1,1,2,1,3,1,4,,,,,13320.0,4,5,1,2,3,3,2,3,-8,67,0
1,6,12,28,1,1,1,1,4,30000,1,74.3,163,125,3,3,3,2,3,4,3,4,3,5,,,,,50000.0,2,3,1,2,3,2,2,4,2,63,1
1,27,80,120,1,1,1,1,6,48000,4,50.0,172,130,4,5,4,1,2,3,3,4,5,1,3.0,30.0,1.0,2.0,93600.0,3,3,1,2,3,2,2,5,2,52,1
1,13,36,67,1,1,1,1,4,15000,1,80.0,169,158,4,5,5,1,2,5,1,2,1,1,3.0,23.0,1.0,2.0,30000.0,3,3,1,2,3,3,2,4,2,38,1
1,9,22,44,1,1,1,1,9,0,1,100.0,180,140,5,5,3,2,3,4,1,4,5,1,3.0,1.0,1.0,3.0,20000.0,4,3,1,2,1,2,1,4,2,22,1
1,1,1,4,2,1,1,1,4,31200,1,70.0,165,150,4,5,4,5,4,4,4,3,5,5,,,,,181200.0,5,2,1,2,3,2,2,3,2,61,1
1,5,11,27,1,1,1,1,3,28000,1,39.0,172,145,4,5,5,1,2,3,1,2,3,1,3.0,8.0,1.0,3.0,28000.0,1,2,0,2,6,3,2,4,2,46,0
1,13,36,66,2,8,0,4,1,-2,1,60.0,150,108,4,4,4,1,4,3,1,4,3,1,2.0,4.0,1.0,4.0,-2.0,2,2,1,2,3,3,2,4,2,43,1
2,2,5,12,2,8,1,1,6,8000,1,130.0,154,90,4,5,5,1,4,4,1,4,3,3,,,,,50000.0,6,2,1,1,3,2,1,3,3,30,1
1,1,1,4,2,1,1,1,6,36000,1,85.0,165,110,3,4,4,5,4,4,3,4,6,4,,,,,204000.0,3,3,1,2,3,2,2,3,2,62,1
2,16,46,77,2,1,1,1,12,30000,2,80.0,160,120,5,4,4,5,3,3,4,4,6,5,,,,,30000.0,1,3,1,2,1,2,2,3,2,22,1
2,2,3,10,1,4,0,3,3,10000,1,80.0,170,110,3,3,3,1,1,5,1,5,5,2,,,,,20000.0,2,3,1,2,3,2,2,4,-8,71,1
1,24,70,110,1,1,1,1,4,50000,1,300.0,169,120,4,5,4,4,4,5,1,4,5,1,2.0,26.0,1.0,1.0,200000.0,6,4,1,2,6,1,3,3,2,46,1
1,2,2,9,1,8,0,6,4,12800,1,30.0,175,75,4,4,4,1,4,4,3,4,4,1,5.0,35.0,2.0,4.0,-2.0,2,2,1,2,3,3,2,4,2,56,1
2,17,48,80,2,8,1,1,1,0,1,159.0,160,102,3,2,3,1,1,2,1,2,4,6,,,,,-2.0,2,3,2,2,7,2,2,3,-8,68,0
1,1,1,7,1,1,1,1,3,36000,1,35.0,172,132,1,1,3,2,1,5,1,1,3,5,,,,,36000.0,1,2,1,2,7,3,2,3,4,83,0
1,1,1,4,1,1,1,1,7,24000,4,43.0,163,110,4,4,5,2,3,3,3,3,4,5,,,,,45000.0,3,2,1,2,3,3,2,3,-8,67,1
1,5,11,27,1,1,1,1,4,0,1,15.0,174,160,4,4,2,1,3,2,1,4,5,1,3.0,10.0,1.0,2.0,0.0,1,3,1,2,6,2,1,2,2,31,1
2,19,57,92,2,1,1,1,12,100000,4,250.0,165,130,4,4,4,2,4,4,4,4,8,1,3.0,7.0,1.0,2.0,500000.0,8,3,3,1,3,1,1,4,2,29,1
1,19,57,91,2,1,1,1,4,-3,1,60.0,165,120,4,5,5,4,1,2,2,3,3,1,3.0,2.0,1.0,3.0,-3.0,2,3,1,2,1,2,2,4,2,21,1
2,9,23,45,2,1,1,1,3,1000,1,160.0,165,100,1,1,3,1,1,2,1,4,1,4,,,,,30000.0,3,1,1,2,7,3,1,-8,2,67,1
1,27,78,118,1,1,1,1,6,20000,4,51.0,171,128,5,5,5,2,2,3,2,4,4,5,,,,,20000.0,3,3,0,2,3,2,2,4,2,65,1
1,24,72,112,1,1,0,1,9,30000,1,95.0,174,135,4,5,4,1,3,3,3,2,7,1,3.0,6.0,1.0,2.0,80000.0,4,3,4,1,3,2,3,4,3,31,1
2,24,70,110,2,1,1,1,1,0,1,50.0,150,70,4,3,3,1,2,4,1,3,5,4,,,,,1000.0,2,2,1,2,3,2,2,-8,-8,79,1
1,21,63,99,1,1,1,1,5,40000,1,100.0,175,160,5,5,4,5,3,3,2,3,1,1,3.0,1.0,1.0,3.0,200000.0,4,4,1,2,1,2,2,4,3,19,1
1,26,74,114,2,1,1,1,3,24000,1,70.0,153,90,4,4,4,4,3,5,1,4,5,5,,,,,-2.0,1,3,1,2,7,2,2,3,2,70,1
1,1,1,6,2,1,1,1,7,24000,1,41.0,160,130,4,4,5,5,1,5,1,4,2,5,,,,,24000.0,1,2,1,2,7,2,2,4,-8,74,0
2,17,49,82,2,1,1,1,3,0,1,120.0,156,110,1,1,5,1,2,4,1,1,5,4,,,,,1500.0,2,2,2,2,3,3,2,4,3,61,1
1,8,19,41,2,4,0,7,4,0,1,300.0,165,140,4,-8,4,1,3,4,2,2,5,6,,,,,10000.0,4,3,1,2,3,2,2,4,2,50,1
1,18,55,89,1,1,1,3,4,30000,1,230.0,173,140,5,5,4,1,2,2,3,4,5,1,2.0,14.0,1.0,4.0,40000.0,3,3,1,2,3,2,1,4,2,39,1
2,21,64,102,2,1,1,1,4,0,1,86.0,157,120,4,3,4,1,4,3,2,4,6,4,,,,,5000.0,2,2,1,2,3,3,2,4,3,51,1
1,26,75,115,2,1,1,1,3,19200,1,20.0,161,100,4,5,4,1,2,3,1,2,6,1,3.0,27.0,1.0,3.0,42000.0,2,1,0,2,3,3,2,5,3,49,1
2,17,50,83,2,1,1,1,1,800,1,100.0,160,130,4,5,4,1,1,4,1,1,5,3,,,,,-2.0,2,3,1,2,3,2,2,3,2,49,1
1,13,36,66,1,8,0,4,3,12000,1,220.0,165,128,5,5,4,5,5,4,4,4,2,1,1.0,10.0,1.0,4.0,-2.0,1,1,1,2,3,-8,-8,4,3,61,1
2,23,68,108,2,1,1,1,13,15000,4,80.0,165,110,5,4,4,1,3,5,4,4,4,5,,,,,30000.0,4,2,1,2,1,2,1,2,2,25,1
2,23,69,109,2,1,1,1,1,850,1,65.0,158,76,2,3,4,1,4,2,1,3,2,4,,,,,24000.0,1,2,1,2,7,2,3,4,2,74,0
2,18,53,87,1,1,1,1,3,3000,1,120.0,155,130,3,2,4,1,4,4,1,3,5,3,,,,,6000.0,2,3,1,2,3,2,1,4,2,68,1
2,16,46,77,2,1,1,1,4,40000,1,150.0,170,125,3,3,3,1,3,3,-8,2,6,1,3.0,20.0,1.0,2.0,150000.0,4,4,1,1,3,2,1,4,3,48,0
1,3,6,13,1,1,1,1,10,10000,2,100.0,180,130,4,4,4,2,2,2,2,4,3,5,,,,,10000.0,2,3,1,2,1,2,2,3,2,23,0
2,16,46,78,2,1,1,1,10,0,2,320.0,165,110,4,3,3,1,3,4,4,-8,5,6,,,,,75000.0,4,3,1,2,1,2,1,4,-8,19,1
2,22,65,104,2,1,1,1,3,0,1,130.0,162,125,4,5,4,1,2,3,1,3,5,4,,,,,0.0,3,3,1,2,3,2,1,4,3,58,1
2,28,81,122,2,1,1,1,3,4000,1,130.0,150,100,4,4,4,1,4,1,1,3,4,3,,,,,20000.0,6,2,1,2,3,3,2,3,3,47,0
1,4,7,22,1,1,1,1,4,60000,1,91.0,170,120,5,5,5,4,3,3,1,4,5,1,3.0,37.0,1.0,3.0,134000.0,1,4,4,2,3,2,2,4,2,52,1
1,12,32,59,2,1,1,1,12,0,2,50.0,163,100,5,5,5,5,4,4,3,3,6,5,,,,,50000.0,4,3,0,2,1,2,2,4,-8,21,1
1,27,78,118,1,1,1,1,10,200000,4,60.0,183,130,5,5,5,2,3,4,3,4,5,1,3.0,15.0,1.0,3.0,-3.0,2,3,1,1,3,2,2,3,2,37,1
2,29,84,127,1,1,1,1,6,20000,1,200.0,160,100,3,2,3,1,3,5,2,2,1,2,,,,,23000.0,2,1,1,2,3,2,3,2,3,52,1
2,19,56,90,1,1,0,3,3,9600,1,100.0,170,122,3,3,4,1,2,2,2,5,6,4,,,,,20000.0,2,3,1,2,3,2,2,3,2,82,1
1,24,72,112,1,1,1,1,6,30000,1,120.0,163,150,5,5,5,1,3,5,3,2,2,1,2.0,28.0,1.0,1.0,100000.0,7,3,2,1,3,2,2,3,2,48,1
1,11,29,52,1,1,1,1,6,30000,1,80.0,174,126,5,4,4,1,3,3,2,2,4,1,3.0,5.0,1.0,3.0,-2.0,2,2,0,2,1,3,1,4,2,25,0
1,30,85,128,2,1,1,1,3,0,1,87.5,162,122,4,4,3,2,3,4,2,3,5,5,,,,,50000.0,4,2,2,2,3,2,3,3,-8,45,1
2,18,52,85,1,1,1,1,4,0,1,110.0,175,130,3,4,4,1,4,2,2,4,3,4,,,,,60000.0,3,3,1,2,3,2,1,4,3,75,1
1,15,43,74,1,1,1,1,1,20000,1,100.0,178,150,3,3,3,5,4,4,1,2,4,5,,,,,50000.0,2,3,1,2,3,2,2,3,2,60,1
2,3,6,13,1,1,1,1,4,46000,4,160.0,175,130,4,5,4,1,1,1,2,4,9,2,,,,,50000.0,2,4,1,1,3,1,1,4,2,63,1
1,4,7,18,2,1,1,1,4,25000,1,60.0,158,170,2,3,4,2,2,5,1,4,5,5,,,,,120000.0,5,2,1,1,3,2,1,4,3,63,1
1,21,61,97,2,1,1,1,4,0,1,260.0,158,100,4,4,4,2,5,4,2,1,3,5,,,,,35000.0,3,3,1,2,3,2,3,-8,2,40,0
1,15,40,71,2,1,1,1,10,40000,1,85.0,170,150,5,4,5,5,2,4,3,3,5,1,3.0,1.0,1.0,3.0,100000.0,3,3,1,2,1,2,1,4,2,25,1
1,7,18,38,2,1,1,1,10,53000,4,110.0,165,120,4,4,4,2,2,4,3,3,6,5,,,,,110000.0,2,4,2,2,3,1,1,4,2,60,1
1,4,7,16,1,1,1,2,9,80000,2,30.0,170,125,3,5,4,1,2,2,5,3,4,1,3.0,6.0,1.0,2.0,80000.0,1,2,0,2,1,2,1,3,2,27,0
2,16,46,78,2,1,1,1,1,0,1,150.0,160,124,4,3,4,1,2,2,1,4,6,5,,,,,36000.0,3,3,1,2,3,2,2,4,2,54,1
1,5,8,24,2,1,0,9,4,12000,1,107.0,156,120,4,4,4,2,4,4,1,4,4,5,,,,,-3.0,2,3,1,2,7,2,1,4,2,66,1
1,22,67,107,2,1,1,1,12,30000,4,138.0,174,140,5,4,5,2,3,4,2,5,7,1,3.0,24.0,1.0,1.0,80000.0,3,3,2,2,3,2,1,4,3,42,1
2,31,89,134,1,1,1,1,1,3000,1,84.0,172,126,2,2,3,1,2,3,1,2,-8,4,,,,,4000.0,2,2,1,2,3,3,3,4,2,68,0
2,9,20,42,2,1,1,1,5,0,1,180.0,155,80,3,3,3,1,3,4,1,2,5,6,,,,,50000.0,4,3,1,2,3,3,2,4,3,29,1
1,6,17,33,2,1,1,1,4,24000,1,85.0,155,90,4,2,4,5,1,4,1,3,4,5,,,,,24000.0,1,3,1,2,7,2,2,5,2,79,1
2,6,12,28,2,1,1,1,1,0,1,90.0,162,114,2,1,3,1,4,4,1,4,5,4,,,,,0.0,2,2,1,2,3,2,2,5,3,63,1
1,22,65,104,1,1,1,1,6,30000,4,75.0,170,155,3,4,4,2,2,4,3,3,5,1,3.0,25.0,1.0,2.0,80000.0,4,2,2,2,3,2,2,4,2,43,1
2,11,30,53,2,1,1,1,3,0,1,140.0,156,115,4,5,5,1,5,4,1,1,3,4,,,,,30000.0,2,3,1,2,3,2,1,4,2,57,1
1,17,49,82,2,1,1,1,7,38400,1,90.0,153,120,2,2,2,5,1,5,1,2,3,5,,,,,80400.0,4,3,2,2,3,3,3,-8,3,62,1
1,8,19,41,1,4,0,6,11,0,1,150.0,172,126,5,5,3,1,1,4,3,4,3,6,,,,,40000.0,4,3,1,2,1,2,1,5,-8,20,1
2,13,37,68,2,1,1,1,8,18000,2,100.0,157,100,3,5,3,1,3,3,3,3,5,5,,,,,-2.0,7,3,1,2,3,2,2,3,3,21,1
1,12,32,55,2,1,1,1,3,10000,1,70.0,155,130,4,4,3,4,3,3,1,3,4,4,,,,,100000.0,4,3,1,2,3,2,2,3,2,62,1
2,29,83,126,2,1,0,4,1,0,1,90.0,163,120,4,4,3,1,2,1,1,3,4,6,,,,,10000.0,2,3,1,2,3,2,2,4,2,79,1
1,22,66,106,1,1,1,3,6,60000,1,160.0,178,140,5,5,4,5,2,4,2,2,5,1,2.0,10.0,1.0,1.0,60000.0,3,3,1,1,3,2,1,4,-8,28,1
2,9,23,45,1,1,1,1,3,6000,1,300.0,168,120,4,4,5,1,2,2,1,4,5,3,,,,,6000.0,5,3,1,2,3,2,1,4,3,73,1
2,18,52,86,1,1,1,3,4,25000,1,80.0,170,150,4,4,4,1,4,4,2,3,5,2,,,,,40000.0,3,3,1,2,3,2,1,4,2,48,1
2,31,86,129,2,1,1,1,6,30000,1,162.0,159,145,3,4,5,2,2,3,1,3,1,1,7.0,19.0,1.0,4.0,60000.0,2,2,2,1,3,3,2,4,2,45,1
2,31,87,132,2,1,1,1,4,5000,1,90.0,158,120,4,5,5,1,2,4,2,4,6,3,,,,,-2.0,5,3,1,1,3,2,1,3,2,35,0
2,5,10,26,2,1,1,1,3,5000,1,100.0,160,120,4,4,4,1,3,3,3,4,5,3,,,,,15000.0,2,3,1,2,3,3,2,4,3,48,1
2,11,31,54,2,1,1,1,12,2000,2,100.0,160,96,5,3,4,1,2,4,5,4,3,5,,,,,50000.0,5,3,1,2,1,2,2,3,2,20,1
1,21,64,102,1,1,1,1,9,0,2,88.0,170,90,4,5,3,2,1,5,2,2,1,1,3.0,-1.0,1.0,3.0,20000.0,3,3,1,2,1,2,2,5,-8,20,1
1,4,7,21,1,1,1,1,1,36000,4,80.0,165,120,2,2,2,5,1,5,1,4,-8,5,,,,,36000.0,2,2,1,2,7,3,2,4,-8,86,1
1,19,59,95,2,1,1,1,10,30000,1,80.0,168,100,5,5,5,1,3,3,3,4,5,1,3.0,5.0,1.0,3.0,100000.0,2,3,1,1,3,2,2,3,3,27,1
1,10,27,50,1,1,1,1,10,20000,1,300.0,178,115,5,5,5,1,2,3,2,3,5,2,,,,,35000.0,2,3,0,2,3,2,1,4,2,27,1
1,10,27,50,1,1,1,1,6,40000,4,150.0,172,145,3,4,5,1,3,3,3,3,6,1,3.0,20.0,1.0,3.0,100000.0,4,4,3,2,3,2,1,4,2,51,1
1,15,43,74,2,1,0,4,6,20400,1,120.0,168,140,4,4,5,5,4,4,2,4,5,5,,,,,70000.0,4,3,2,1,3,1,3,4,2,51,1
1,7,18,38,2,1,1,1,12,1000,1,42.0,161,96,5,5,4,2,2,4,3,2,3,5,,,,,-2.0,4,2,1,1,1,3,2,4,3,23,1
1,26,74,114,2,1,1,1,9,12000,1,106.0,165,100,4,4,4,2,4,3,3,2,6,1,3.0,30.0,1.0,3.0,40000.0,1,2,1,2,3,2,3,4,3,49,0
1,31,88,133,2,1,1,1,12,0,2,90.0,165,105,5,5,5,1,1,5,4,2,4,6,,,,,2000000.0,2,5,3,1,1,2,2,4,2,18,1
1,7,18,34,1,1,1,1,6,24000,4,38.0,164,150,4,4,4,2,2,3,3,4,5,1,3.0,31.0,2.0,2.0,24000.0,1,3,1,2,3,2,2,3,2,58,1
2,28,81,123,1,1,1,1,1,1000,1,192.0,162,107,2,5,4,5,4,4,1,3,4,4,,,,,1000.0,2,2,1,2,3,3,3,4,2,66,1
2,6,12,28,2,1,1,1,3,13200,1,160.0,158,125,5,4,4,1,4,4,1,3,3,4,,,,,26000.0,2,3,1,2,3,3,2,3,2,65,1
1,13,37,68,2,1,1,1,7,36000,1,124.0,150,100,4,4,4,1,2,2,2,4,5,1,3.0,10.0,1.0,3.0,117240.0,5,3,0,1,3,2,2,4,2,33,1
2,18,52,86,2,1,1,1,4,24000,1,250.0,160,128,5,5,3,1,5,3,2,3,5,5,,,,,20000.0,5,2,1,2,3,2,2,4,3,30,1
1,19,57,93,1,1,0,-8,3,12000,1,93.0,166,125,4,3,4,4,4,4,1,4,5,4,,,,,24000.0,2,2,-3,2,3,3,2,-8,-8,81,1
1,7,18,35,1,1,1,1,12,60000,4,17.0,173,142,4,4,5,2,1,4,2,4,7,5,,,,,72000.0,2,3,1,2,3,1,2,4,2,81,1
1,1,1,3,1,1,1,1,6,35000,1,41.0,175,145,4,5,4,2,3,4,3,2,5,1,3.0,32.0,1.0,3.0,80000.0,3,3,1,2,3,2,3,4,3,52,1
2,31,87,131,1,1,1,1,3,5000,1,60.0,172,140,4,5,5,1,3,3,1,3,1,3,,,,,20000.0,2,2,1,2,3,3,3,4,3,62,1
1,1,1,3,2,1,1,1,6,39000,1,36.0,158,120,5,5,5,2,2,3,3,4,6,5,,,,,100000.0,2,3,1,2,3,2,2,3,2,55,1
1,1,1,4,2,1,1,1,11,60000,1,78.0,160,100,4,4,4,2,2,2,2,4,6,1,3.0,12.0,1.0,2.0,120000.0,2,3,0,2,3,2,2,3,2,33,0
2,2,5,12,1,8,1,1,4,20000,1,90.0,165,154,2,2,3,1,4,3,2,4,4,3,,,,,40000.0,2,2,1,2,3,3,2,4,2,55,1
1,12,34,64,2,1,1,1,9,200000,1,94.6,158,100,4,4,4,2,3,3,4,3,6,1,3.0,-2.0,1.0,2.0,-3.0,2,4,4,1,6,1,1,4,2,43,1
1,10,27,49,1,1,1,1,3,0,1,60.0,175,140,4,4,4,2,3,4,1,2,4,5,,,,,26400.0,2,3,1,2,3,2,2,4,3,55,1
1,31,87,130,2,1,1,1,3,0,1,50.0,162,120,3,4,2,1,4,4,1,1,1,6,,,,,50000.0,3,2,1,2,3,3,3,3,2,29,1
2,2,3,10,1,1,1,3,3,1200,1,80.0,160,90,3,3,2,1,5,4,1,3,2,4,,,,,1200.0,1,2,1,2,7,3,3,-8,2,74,0
1,1,1,6,1,1,1,1,12,200000,1,100.0,174,130,5,5,5,2,1,3,3,4,5,1,3.0,21.0,1.0,2.0,300000.0,2,3,1,1,3,2,-8,3,-8,43,1
1,18,52,86,2,1,1,1,6,25000,1,106.0,168,105,4,4,4,1,2,2,2,4,4,1,3.0,10.0,1.0,3.0,60000.0,3,3,1,2,3,2,1,4,2,35,1
2,16,46,78,1,1,1,1,1,0,1,100.0,167,95,2,3,3,1,3,5,1,4,3,6,,,,,20000.0,2,3,2,2,1,2,1,4,2,30,1
1,21,64,101,2,1,1,1,10,20000,1,136.0,160,110,4,3,5,2,1,3,1,3,3,1,3.0,16.0,1.0,3.0,-2.0,3,3,2,1,3,3,2,3,3,38,1
2,28,81,121,2,1,1,1,1,5000,1,120.0,157,105,3,5,3,1,3,1,1,4,3,3,,,,,60000.0,4,2,1,2,3,2,2,4,2,49,1
1,27,79,119,2,1,1,1,4,0,1,36.0,154,102,4,5,3,1,1,5,4,3,2,5,,,,,24000.0,3,2,0,2,3,3,1,5,3,34,1
1,24,72,112,1,1,1,4,4,36000,1,28.0,168,130,3,3,5,5,4,4,2,3,4,1,2.0,34.0,1.0,4.0,35000.0,2,2,1,2,3,3,3,3,2,50,0
1,4,7,15,2,1,1,1,4,20000,1,24.0,163,140,3,3,4,5,3,4,2,2,1,5,,,,,50000.0,2,2,1,2,3,3,1,3,3,63,1
2,19,57,92,1,1,1,1,1,-1,1,375.0,165,105,4,3,4,1,3,4,3,4,5,3,,,,,100000.0,4,3,1,2,3,2,2,3,2,82,1
1,12,32,60,2,1,1,1,4,15000,1,190.0,153,140,3,5,5,4,4,4,2,4,3,5,,,,,15000.0,3,2,1,2,2,3,1,4,-8,49,1
1,22,66,106,2,1,1,1,1,5000,1,200.0,156,90,3,4,4,1,3,3,-8,4,5,4,,,,,-2.0,2,2,1,2,7,2,1,4,2,70,1
1,1,1,4,1,1,1,1,7,0,1,83.3,173,65,3,4,4,5,2,4,4,3,6,6,,,,,144000.0,3,3,1,2,1,-8,-8,3,-8,18,1
1,1,1,4,2,1,1,1,4,34800,1,62.5,160,104,3,2,5,5,3,4,3,2,5,5,,,,,81600.0,2,2,1,2,3,3,1,4,3,65,1
2,5,10,26,2,1,1,1,3,10000,1,300.0,165,94,2,2,3,1,1,2,1,5,8,1,9.0,-1.0,-8.0,-8.0,120000.0,4,3,1,2,3,2,1,5,1,44,1
2,5,9,25,1,1,1,1,4,75000,1,90.0,176,136,5,5,5,1,3,3,2,4,3,3,,,,,75000.0,2,3,1,2,3,2,2,5,2,27,1
1,22,66,105,2,1,1,1,7,40000,4,90.0,160,120,3,4,3,2,2,4,3,4,4,1,3.0,20.0,1.0,2.0,80000.0,3,3,1,2,3,3,1,4,2,38,1
2,30,85,128,2,1,0,3,4,0,1,400.0,156,120,4,5,2,1,2,4,3,3,5,2,,,,,20000.0,5,3,1,1,3,2,2,4,3,31,0
1,29,82,125,2,1,1,1,4,0,1,12.0,150,100,4,5,5,1,2,3,2,4,3,6,,,,,10000.0,2,1,0,2,3,3,2,3,3,34,1
1,27,77,117,1,1,1,1,6,50000,1,154.0,173,190,4,5,4,2,2,2,1,1,5,1,3.0,24.0,1.0,3.0,100000.0,3,3,1,2,3,2,2,3,2,45,1
